rowid, product_id, customer_id, price, quantity,timestamp
5392,6540,8423,2847,1, 2017-11-22 05:21:31
5393,6867,8546,4507,2, 2017-11-22 05:21:32
5394,7717,9072,3688,5, 2017-11-22 05:21:33
5395,7197,11188,2895,4, 2017-11-22 05:21:34
5396,8639,54983,2237,5, 2017-11-22 05:21:35
5397,6556,84617,1849,4, 2017-11-22 05:21:36
5398,8839,75959,1870,4, 2017-11-22 05:21:37
5399,8532,81644,2239,3, 2017-11-22 05:21:38
5400,7196,83826,4666,1, 2017-11-22 05:21:39
5401,7851,13619,1687,1, 2017-11-22 05:21:40
5402,5920,64708,2424,3, 2017-11-22 05:21:41
5403,7718,32951,2501,5, 2017-11-22 05:21:42
5404,8903,10842,4554,3, 2017-11-22 05:21:43
5405,7456,6150,4578,4, 2017-11-22 05:21:44
5406,6217,58502,2307,5, 2017-11-22 05:21:45
5407,7158,45740,1549,5, 2017-11-22 05:21:46
5408,6847,83352,1821,3, 2017-11-22 05:21:47
5409,5784,40976,4344,2, 2017-11-22 05:21:48
5410,8623,28342,1615,3, 2017-11-22 05:21:49
5411,7747,52917,4511,4, 2017-11-22 05:21:50
5412,7102,68389,427,2, 2017-11-22 05:21:51
5413,8052,27195,685,3, 2017-11-22 05:21:52
5414,7862,64154,862,3, 2017-11-22 05:21:53
5415,8911,50191,4077,2, 2017-11-22 05:21:54
5416,6524,82689,1240,1, 2017-11-22 05:21:55
5417,6470,72176,4029,4, 2017-11-22 05:21:56
5418,5889,47967,589,3, 2017-11-22 05:21:57
5419,6016,73264,2534,1, 2017-11-22 05:21:58
5420,8538,47450,1747,1, 2017-11-22 05:21:59
5421,8482,27646,3582,4, 2017-11-22 05:22:00
5422,6102,55320,596,2, 2017-11-22 05:22:01
5423,5752,13786,4436,5, 2017-11-22 05:22:02
5424,6660,43362,4498,1, 2017-11-22 05:22:03
5425,8726,61661,323,2, 2017-11-22 05:22:04
5426,6429,74134,1015,2, 2017-11-22 05:22:05
5427,5951,83690,3954,2, 2017-11-22 05:22:06
5428,7099,48614,4532,2, 2017-11-22 05:22:07
5429,8747,52984,547,4, 2017-11-22 05:22:08
5430,7227,16285,4470,3, 2017-11-22 05:22:09
5431,6271,35700,4539,5, 2017-11-22 05:22:10
5432,6392,61522,3673,2, 2017-11-22 05:22:11
5433,7409,37927,4597,4, 2017-11-22 05:22:12
5434,5812,62445,767,2, 2017-11-22 05:22:13
5435,7095,85465,704,2, 2017-11-22 05:22:14
5436,5666,25747,1900,5, 2017-11-22 05:22:15
5437,6491,62596,4288,5, 2017-11-22 05:22:16
5438,6417,44339,2029,1, 2017-11-22 05:22:17
5439,6191,71397,1843,2, 2017-11-22 05:22:18
5440,5614,2919,697,1, 2017-11-22 05:22:19
5441,8244,70972,800,3, 2017-11-22 05:22:20
5442,8506,38608,4625,3, 2017-11-22 05:22:21
5443,6650,77570,4888,4, 2017-11-22 05:22:22
5444,7328,10087,903,1, 2017-11-22 05:22:23
5445,7232,12666,3797,5, 2017-11-22 05:22:24
5446,8176,84128,2563,3, 2017-11-22 05:22:25
5447,5795,6135,2049,2, 2017-11-22 05:22:26
5448,6445,40464,3805,1, 2017-11-22 05:22:27
5449,8959,51386,1728,4, 2017-11-22 05:22:28
5450,8818,1306,1065,1, 2017-11-22 05:22:29
5451,5960,51152,2709,4, 2017-11-22 05:22:30
5452,8196,30538,4389,3, 2017-11-22 05:22:31
5453,6235,44490,3132,4, 2017-11-22 05:22:32
5454,6949,78860,833,3, 2017-11-22 05:22:33
5455,8766,30236,1661,3, 2017-11-22 05:22:34
5456,8578,52206,2926,3, 2017-11-22 05:22:35
5457,7354,46408,1224,1, 2017-11-22 05:22:36
5458,5925,13623,1170,3, 2017-11-22 05:22:37
5459,7374,69725,3492,3, 2017-11-22 05:22:38
5460,7053,23717,563,1, 2017-11-22 05:22:39
5461,7154,40766,4839,1, 2017-11-22 05:22:40
5462,5779,13121,1039,2, 2017-11-22 05:22:41
5463,6314,71799,4596,5, 2017-11-22 05:22:42
5464,7505,67941,3577,4, 2017-11-22 05:22:43
5465,7739,58013,2531,4, 2017-11-22 05:22:44
5466,5990,61350,4060,2, 2017-11-22 05:22:45
5467,7884,17242,3724,2, 2017-11-22 05:22:46
5468,8838,21380,4229,4, 2017-11-22 05:22:47
5469,6168,10379,2956,5, 2017-11-22 05:22:48
5470,6965,66477,1858,5, 2017-11-22 05:22:49
5471,7687,60760,1154,3, 2017-11-22 05:22:50
5472,8269,22369,714,3, 2017-11-22 05:22:51
5473,6283,9593,2577,5, 2017-11-22 05:22:52
5474,6492,27166,3988,1, 2017-11-22 05:22:53
5475,7526,21972,1883,4, 2017-11-22 05:22:54
5476,6640,47984,1022,1, 2017-11-22 05:22:55
5477,8928,80982,3352,5, 2017-11-22 05:22:56
5478,8795,85353,3703,2, 2017-11-22 05:22:57
5479,7233,29639,4293,3, 2017-11-22 05:22:58
5480,6647,11005,1982,4, 2017-11-22 05:22:59
5481,8006,621,71,4, 2017-11-22 05:23:00
5482,6964,53133,562,2, 2017-11-22 05:23:01
5483,5707,50634,3154,3, 2017-11-22 05:23:02
5484,8231,38598,4909,5, 2017-11-22 05:23:03
5485,7154,10207,4839,1, 2017-11-22 05:23:04
5486,6435,50983,808,3, 2017-11-22 05:23:05
5487,6898,62391,2377,3, 2017-11-22 05:23:06
5488,8047,31647,370,5, 2017-11-22 05:23:07
5489,6582,32086,3224,4, 2017-11-22 05:23:08
5490,8437,27397,4565,1, 2017-11-22 05:23:09
5491,6731,17756,906,5, 2017-11-22 05:23:10
5492,6204,37806,3510,1, 2017-11-22 05:23:11
5493,7527,57102,647,1, 2017-11-22 05:23:12
5494,8575,48919,2990,5, 2017-11-22 05:23:13
5495,7553,12336,4305,5, 2017-11-22 05:23:14
5496,8389,47212,699,4, 2017-11-22 05:23:15
5497,8506,18018,4625,4, 2017-11-22 05:23:16
5498,6187,69525,3464,5, 2017-11-22 05:23:17
5499,7866,61694,1938,2, 2017-11-22 05:23:18
5500,6247,30320,1236,2, 2017-11-22 05:23:19
5501,7726,46608,2153,5, 2017-11-22 05:23:20
5502,7679,36402,2640,4, 2017-11-22 05:23:21
5503,8587,35014,4444,2, 2017-11-22 05:23:22
5504,8806,4747,2490,2, 2017-11-22 05:23:23
5505,5660,40866,1045,1, 2017-11-22 05:23:24
5506,6969,83027,4436,2, 2017-11-22 05:23:25
5507,7628,62886,3360,5, 2017-11-22 05:23:26
5508,8479,71023,3018,1, 2017-11-22 05:23:27
5509,7812,19535,448,2, 2017-11-22 05:23:28
5510,7561,42049,946,4, 2017-11-22 05:23:29
5511,7523,9990,4101,2, 2017-11-22 05:23:30
5512,6867,43696,4507,4, 2017-11-22 05:23:31
5513,7738,36629,923,3, 2017-11-22 05:23:32
5514,7765,49426,1288,1, 2017-11-22 05:23:33
5515,7103,85091,1205,1, 2017-11-22 05:23:34
5516,8146,86813,530,2, 2017-11-22 05:23:35
5517,5753,73854,1005,3, 2017-11-22 05:23:36
5518,7960,35437,2078,2, 2017-11-22 05:23:37
5519,7020,49564,546,2, 2017-11-22 05:23:38
5520,8098,82361,1200,5, 2017-11-22 05:23:39
5521,7627,19966,3257,1, 2017-11-22 05:23:40
5522,7578,11238,163,3, 2017-11-22 05:23:41
5523,8358,65044,549,5, 2017-11-22 05:23:42
5524,7913,13348,148,2, 2017-11-22 05:23:43
5525,8247,79724,99,5, 2017-11-22 05:23:44
5526,7824,68299,720,3, 2017-11-22 05:23:45
5527,5864,76933,651,4, 2017-11-22 05:23:46
5528,6720,49574,4864,3, 2017-11-22 05:23:47
5529,6436,68028,3024,4, 2017-11-22 05:23:48
5530,8905,67963,2471,5, 2017-11-22 05:23:49
5531,6295,10454,2706,4, 2017-11-22 05:23:50
5532,7173,6553,540,5, 2017-11-22 05:23:51
5533,7169,78259,1461,1, 2017-11-22 05:23:52
5534,6830,37242,4204,1, 2017-11-22 05:23:53
5535,7977,29666,3522,4, 2017-11-22 05:23:54
5536,6340,58836,2732,3, 2017-11-22 05:23:55
5537,7902,43574,1922,5, 2017-11-22 05:23:56
5538,8181,22896,3731,2, 2017-11-22 05:23:57
5539,8965,54419,846,1, 2017-11-22 05:23:58
5540,5897,89042,2816,5, 2017-11-22 05:23:59
5541,5644,74463,4001,5, 2017-11-22 05:24:00
5542,6786,22887,3848,1, 2017-11-22 05:24:01
5543,8278,80915,956,1, 2017-11-22 05:24:02
5544,5712,9779,3491,2, 2017-11-22 05:24:03
5545,7262,53537,150,4, 2017-11-22 05:24:04
5546,7284,48382,1106,1, 2017-11-22 05:24:05
5547,6285,30708,4412,2, 2017-11-22 05:24:06
5548,7794,26904,2716,2, 2017-11-22 05:24:07
5549,6248,49561,4886,4, 2017-11-22 05:24:08
5550,6956,15582,536,1, 2017-11-22 05:24:09
5551,7372,67419,1262,3, 2017-11-22 05:24:10
5552,7722,43792,451,3, 2017-11-22 05:24:11
5553,5708,61508,2319,4, 2017-11-22 05:24:12
5554,7757,44493,3076,2, 2017-11-22 05:24:13
5555,5889,26936,589,1, 2017-11-22 05:24:14
5556,6855,15873,950,1, 2017-11-22 05:24:15
5557,5910,61522,1769,4, 2017-11-22 05:24:16
5558,8765,67276,327,1, 2017-11-22 05:24:17
5559,7533,201,640,2, 2017-11-22 05:24:18
5560,8829,48064,2398,1, 2017-11-22 05:24:19
5561,6748,37578,160,1, 2017-11-22 05:24:20
5562,7686,66532,1583,4, 2017-11-22 05:24:21
5563,8644,62597,2434,4, 2017-11-22 05:24:22
5564,7387,20392,2909,5, 2017-11-22 05:24:23
5565,7061,5048,3421,5, 2017-11-22 05:24:24
5566,8319,82842,3427,4, 2017-11-22 05:24:25
5567,6880,3823,1163,3, 2017-11-22 05:24:26
5568,7603,67419,2512,5, 2017-11-22 05:24:27
5569,5644,85055,4001,3, 2017-11-22 05:24:28
5570,8250,41362,4967,5, 2017-11-22 05:24:29
5571,5889,80884,589,4, 2017-11-22 05:24:30
5572,7822,35512,2390,1, 2017-11-22 05:24:31
5573,7164,30249,2131,4, 2017-11-22 05:24:32
5574,5692,83257,1129,2, 2017-11-22 05:24:33
5575,5970,53839,1622,3, 2017-11-22 05:24:34
5576,7579,4803,1122,1, 2017-11-22 05:24:35
5577,8683,75212,784,2, 2017-11-22 05:24:36
5578,7820,8214,1807,2, 2017-11-22 05:24:37
5579,7118,62849,4452,3, 2017-11-22 05:24:38
5580,6838,9200,4604,3, 2017-11-22 05:24:39
5581,8392,35701,2757,5, 2017-11-22 05:24:40
5582,7701,38020,2230,3, 2017-11-22 05:24:41
5583,8496,8357,850,5, 2017-11-22 05:24:42
5584,7964,63717,3855,4, 2017-11-22 05:24:43
5585,6431,57347,2555,1, 2017-11-22 05:24:44
5586,5741,56894,676,1, 2017-11-22 05:24:45
5587,6313,71787,210,1, 2017-11-22 05:24:46
5588,8558,16175,993,1, 2017-11-22 05:24:47
5589,8575,63321,2990,5, 2017-11-22 05:24:48
5590,6028,85304,1812,2, 2017-11-22 05:24:49
5591,6430,6994,4004,3, 2017-11-22 05:24:50
5592,8659,41685,3273,3, 2017-11-22 05:24:51
5593,8261,6732,1384,3, 2017-11-22 05:24:52
5594,7723,3047,612,4, 2017-11-22 05:24:53
5595,7909,60325,1886,3, 2017-11-22 05:24:54
5596,6005,37876,2630,2, 2017-11-22 05:24:55
5597,7505,40665,3577,2, 2017-11-22 05:24:56
5598,6267,86625,1099,1, 2017-11-22 05:24:57
5599,7820,43435,1807,5, 2017-11-22 05:24:58
5600,6717,72574,2193,4, 2017-11-22 05:24:59
5601,6526,50482,3735,1, 2017-11-22 05:25:00
5602,6236,46470,4313,1, 2017-11-22 05:25:01
5603,7112,25517,4023,3, 2017-11-22 05:25:02
5604,8073,27016,2223,5, 2017-11-22 05:25:03
5605,8609,76524,3896,1, 2017-11-22 05:25:04
5606,6902,71010,255,1, 2017-11-22 05:25:05
5607,8561,16898,421,2, 2017-11-22 05:25:06
5608,5819,24053,4338,5, 2017-11-22 05:25:07
5609,5984,34221,3446,2, 2017-11-22 05:25:08
5610,5983,31808,1210,2, 2017-11-22 05:25:09
5611,8300,69247,4214,2, 2017-11-22 05:25:10
5612,8665,65703,1945,4, 2017-11-22 05:25:11
5613,7295,89,3795,2, 2017-11-22 05:25:12
5614,6665,72457,4821,1, 2017-11-22 05:25:13
5615,7502,82090,3128,1, 2017-11-22 05:25:14
5616,8485,12603,1769,2, 2017-11-22 05:25:15
5617,6122,57594,2930,2, 2017-11-22 05:25:16
5618,6235,13420,3132,3, 2017-11-22 05:25:17
5619,8532,45228,2239,3, 2017-11-22 05:25:18
5620,5995,77738,1120,5, 2017-11-22 05:25:19
5621,8793,47873,1228,3, 2017-11-22 05:25:20
5622,6635,85572,2538,3, 2017-11-22 05:25:21
5623,6109,49820,4006,2, 2017-11-22 05:25:22
5624,8458,48241,4500,3, 2017-11-22 05:25:23
5625,6427,35363,2695,3, 2017-11-22 05:25:24
5626,6961,74640,2926,4, 2017-11-22 05:25:25
5627,6436,343,3024,4, 2017-11-22 05:25:26
5628,8082,57760,2344,3, 2017-11-22 05:25:27
5629,8188,64425,2587,3, 2017-11-22 05:25:28
5630,6461,69962,1719,4, 2017-11-22 05:25:29
5631,7103,56611,1205,3, 2017-11-22 05:25:30
5632,5943,88447,3072,2, 2017-11-22 05:25:31
5633,8070,74615,3102,2, 2017-11-22 05:25:32
5634,8139,29032,2139,2, 2017-11-22 05:25:33
5635,7395,26890,1359,3, 2017-11-22 05:25:34
5636,7333,55919,1022,2, 2017-11-22 05:25:35
5637,8556,39461,410,1, 2017-11-22 05:25:36
5638,8818,55980,1065,1, 2017-11-22 05:25:37
5639,6483,25458,1665,1, 2017-11-22 05:25:38
5640,7458,71329,840,1, 2017-11-22 05:25:39
5641,8280,13275,2891,5, 2017-11-22 05:25:40
5642,6272,55873,3254,5, 2017-11-22 05:25:41
5643,8851,49992,4612,2, 2017-11-22 05:25:42
5644,8934,34222,3070,1, 2017-11-22 05:25:43
5645,5744,41002,1925,2, 2017-11-22 05:25:44
5646,8604,27542,619,2, 2017-11-22 05:25:45
5647,6645,50499,1080,1, 2017-11-22 05:25:46
5648,8936,4224,528,1, 2017-11-22 05:25:47
5649,6765,23531,1471,3, 2017-11-22 05:25:48
5650,8653,22120,3095,1, 2017-11-22 05:25:49
5651,8792,20600,3408,4, 2017-11-22 05:25:50
5652,5683,77758,1163,1, 2017-11-22 05:25:51
5653,7613,70506,2992,1, 2017-11-22 05:25:52
5654,5877,17885,1538,2, 2017-11-22 05:25:53
5655,6698,49965,156,1, 2017-11-22 05:25:54
5656,7912,5964,2670,3, 2017-11-22 05:25:55
5657,5750,62984,3180,4, 2017-11-22 05:25:56
5658,6879,10588,4937,5, 2017-11-22 05:25:57
5659,5912,74093,1828,5, 2017-11-22 05:25:58
5660,7720,35928,1450,3, 2017-11-22 05:25:59
5661,8770,74935,124,2, 2017-11-22 05:26:00
5662,6045,28599,3348,5, 2017-11-22 05:26:01
5663,8935,58658,3574,5, 2017-11-22 05:26:02
5664,8093,74822,4650,3, 2017-11-22 05:26:03
5665,5909,26227,4479,1, 2017-11-22 05:26:04
5666,7921,71845,1700,2, 2017-11-22 05:26:05
5667,8324,88828,336,5, 2017-11-22 05:26:06
5668,7960,54037,2078,4, 2017-11-22 05:26:07
5669,7729,68289,804,1, 2017-11-22 05:26:08
5670,8806,63077,2490,5, 2017-11-22 05:26:09
5671,7554,37002,2793,2, 2017-11-22 05:26:10
5672,7472,50727,4840,1, 2017-11-22 05:26:11
5673,8677,42892,252,4, 2017-11-22 05:26:12
5674,6556,82214,1849,1, 2017-11-22 05:26:13
5675,8887,23312,2590,3, 2017-11-22 05:26:14
5676,5690,59620,2774,2, 2017-11-22 05:26:15
5677,8576,40410,4494,1, 2017-11-22 05:26:16
5678,7244,23724,2668,3, 2017-11-22 05:26:17
5679,6710,68238,1456,5, 2017-11-22 05:26:18
5680,8766,25954,1661,5, 2017-11-22 05:26:19
5681,8902,42442,740,3, 2017-11-22 05:26:20
5682,6631,39442,724,5, 2017-11-22 05:26:21
5683,7195,29597,2642,2, 2017-11-22 05:26:22
5684,6908,2187,2605,3, 2017-11-22 05:26:23
5685,5888,68246,1445,3, 2017-11-22 05:26:24
5686,6631,52102,724,5, 2017-11-22 05:26:25
5687,7967,55916,1354,1, 2017-11-22 05:26:26
5688,7831,38027,1967,5, 2017-11-22 05:26:27
5689,7025,45225,3172,5, 2017-11-22 05:26:28
5690,8081,87268,3479,2, 2017-11-22 05:26:29
5691,7939,10776,1315,1, 2017-11-22 05:26:30
5692,6150,66575,4957,4, 2017-11-22 05:26:31
5693,7219,2972,243,5, 2017-11-22 05:26:32
5694,8694,80901,2459,1, 2017-11-22 05:26:33
5695,6889,56879,4294,4, 2017-11-22 05:26:34
5696,8390,58388,2814,2, 2017-11-22 05:26:35
5697,6591,71037,3421,5, 2017-11-22 05:26:36
5698,6458,10300,1619,1, 2017-11-22 05:26:37
5699,8534,87647,2519,1, 2017-11-22 05:26:38
5700,8943,32780,1810,4, 2017-11-22 05:26:39
5701,7753,57498,70,5, 2017-11-22 05:26:40
5702,7597,78143,2290,4, 2017-11-22 05:26:41
5703,6695,6112,4368,2, 2017-11-22 05:26:42
5704,6461,55896,1719,2, 2017-11-22 05:26:43
5705,8671,10428,3933,3, 2017-11-22 05:26:44
5706,8704,74059,1683,1, 2017-11-22 05:26:45
5707,8196,59138,4389,4, 2017-11-22 05:26:46
5708,8851,3155,4612,1, 2017-11-22 05:26:47
5709,7845,33362,3290,1, 2017-11-22 05:26:48
5710,7300,52164,1958,4, 2017-11-22 05:26:49
5711,5644,70286,4001,5, 2017-11-22 05:26:50
5712,7097,58859,2433,1, 2017-11-22 05:26:51
5713,7369,79235,4528,1, 2017-11-22 05:26:52
5714,7929,2914,4514,3, 2017-11-22 05:26:53
5715,7416,9895,1724,1, 2017-11-22 05:26:54
5716,7601,76568,2812,1, 2017-11-22 05:26:55
5717,6850,22859,2058,1, 2017-11-22 05:26:56
5718,6792,81497,2139,5, 2017-11-22 05:26:57
5719,5889,8463,589,1, 2017-11-22 05:26:58
5720,6615,50888,4249,3, 2017-11-22 05:26:59
5721,8895,43510,4448,2, 2017-11-22 05:27:00
5722,8585,85368,4080,5, 2017-11-22 05:27:01
5723,5788,44944,2677,2, 2017-11-22 05:27:02
5724,7690,28160,1836,2, 2017-11-22 05:27:03
5725,7603,38011,2512,3, 2017-11-22 05:27:04
5726,6147,29518,356,2, 2017-11-22 05:27:05
5727,8746,83466,2237,4, 2017-11-22 05:27:06
5728,6029,12624,4323,2, 2017-11-22 05:27:07
5729,6962,64279,223,1, 2017-11-22 05:27:08
5730,8089,26776,3980,4, 2017-11-22 05:27:09
5731,7319,18266,1213,4, 2017-11-22 05:27:10
5732,5912,12268,1828,4, 2017-11-22 05:27:11
5733,5620,89214,3135,5, 2017-11-22 05:27:12
5734,7546,24337,329,1, 2017-11-22 05:27:13
5735,7231,48893,3914,4, 2017-11-22 05:27:14
5736,7737,58451,233,5, 2017-11-22 05:27:15
5737,8340,72647,4942,1, 2017-11-22 05:27:16
5738,7380,57059,564,4, 2017-11-22 05:27:17
5739,7712,25059,4859,3, 2017-11-22 05:27:18
5740,8434,25491,1625,3, 2017-11-22 05:27:19
5741,6491,21180,4288,1, 2017-11-22 05:27:20
5742,6236,83233,4313,5, 2017-11-22 05:27:21
5743,7598,61404,2283,1, 2017-11-22 05:27:22
5744,7737,26012,233,4, 2017-11-22 05:27:23
5745,5980,2807,3621,4, 2017-11-22 05:27:24
5746,8202,71923,4644,3, 2017-11-22 05:27:25
5747,6808,82260,4543,5, 2017-11-22 05:27:26
5748,7040,51019,2831,3, 2017-11-22 05:27:27
5749,7966,51282,185,3, 2017-11-22 05:27:28
5750,8144,4217,3799,3, 2017-11-22 05:27:29
5751,7430,55984,447,2, 2017-11-22 05:27:30
5752,7384,12229,3953,2, 2017-11-22 05:27:31
5753,6110,84162,2920,3, 2017-11-22 05:27:32
5754,6441,89690,4446,4, 2017-11-22 05:27:33
5755,8113,35670,969,3, 2017-11-22 05:27:34
5756,6427,41168,2695,5, 2017-11-22 05:27:35
5757,5925,6075,1170,3, 2017-11-22 05:27:36
5758,7551,84612,2786,2, 2017-11-22 05:27:37
5759,7039,40570,3641,4, 2017-11-22 05:27:38
5760,7851,72448,1687,2, 2017-11-22 05:27:39
5761,7346,55424,1811,5, 2017-11-22 05:27:40
5762,7278,314,3705,3, 2017-11-22 05:27:41
5763,8557,9195,3916,3, 2017-11-22 05:27:42
5764,5954,72266,2177,4, 2017-11-22 05:27:43
5765,5778,55390,293,3, 2017-11-22 05:27:44
5766,7664,48652,1946,3, 2017-11-22 05:27:45
5767,8674,9914,4642,4, 2017-11-22 05:27:46
5768,6049,61081,4148,1, 2017-11-22 05:27:47
5769,8506,31408,4625,1, 2017-11-22 05:27:48
5770,7244,49642,2668,5, 2017-11-22 05:27:49
5771,7328,33902,903,1, 2017-11-22 05:27:50
5772,7033,29185,2064,3, 2017-11-22 05:27:51
5773,6953,66103,3200,5, 2017-11-22 05:27:52
5774,7864,46171,3240,2, 2017-11-22 05:27:53
5775,8561,62590,421,5, 2017-11-22 05:27:54
5776,6780,65495,1739,3, 2017-11-22 05:27:55
5777,7631,52006,4325,3, 2017-11-22 05:27:56
5778,6761,34501,2809,2, 2017-11-22 05:27:57
5779,7581,79813,2249,4, 2017-11-22 05:27:58
5780,8460,38968,1439,4, 2017-11-22 05:27:59
5781,7376,11801,3688,1, 2017-11-22 05:28:00
5782,5917,58712,4425,3, 2017-11-22 05:28:01
5783,6739,40452,1246,2, 2017-11-22 05:28:02
5784,8857,74901,324,1, 2017-11-22 05:28:03
5785,6019,19401,3373,5, 2017-11-22 05:28:04
5786,7113,64640,379,3, 2017-11-22 05:28:05
5787,6807,75005,4297,2, 2017-11-22 05:28:06
5788,6821,62689,4364,2, 2017-11-22 05:28:07
5789,5926,89034,1229,4, 2017-11-22 05:28:08
5790,5639,16721,2122,5, 2017-11-22 05:28:09
5791,6670,13852,3755,4, 2017-11-22 05:28:10
5792,6779,17071,2729,3, 2017-11-22 05:28:11
5793,7191,26264,1783,4, 2017-11-22 05:28:12
5794,7072,9041,2910,1, 2017-11-22 05:28:13
5795,7088,46660,1294,4, 2017-11-22 05:28:14
5796,5997,10289,2555,2, 2017-11-22 05:28:15
5797,6628,10602,2358,3, 2017-11-22 05:28:16
5798,6618,21284,4848,1, 2017-11-22 05:28:17
5799,7191,88901,1783,4, 2017-11-22 05:28:18
5800,7527,54473,647,3, 2017-11-22 05:28:19
5801,6655,30593,584,2, 2017-11-22 05:28:20
5802,7326,13990,845,4, 2017-11-22 05:28:21
5803,8137,41709,1575,3, 2017-11-22 05:28:22
5804,8708,84201,2656,2, 2017-11-22 05:28:23
5805,5822,15835,4211,1, 2017-11-22 05:28:24
5806,8619,41757,4323,1, 2017-11-22 05:28:25
5807,7054,13956,2220,1, 2017-11-22 05:28:26
5808,6677,11651,1017,4, 2017-11-22 05:28:27
5809,6897,14831,3760,5, 2017-11-22 05:28:28
5810,7333,39173,1022,5, 2017-11-22 05:28:29
5811,6371,64803,2380,3, 2017-11-22 05:28:30
5812,6907,25352,3020,1, 2017-11-22 05:28:31
5813,6472,35454,4821,3, 2017-11-22 05:28:32
5814,6035,54483,2136,2, 2017-11-22 05:28:33
5815,6381,7135,4065,2, 2017-11-22 05:28:34
5816,5612,47363,473,1, 2017-11-22 05:28:35
5817,7464,67752,991,1, 2017-11-22 05:28:36
5818,8860,39043,211,1, 2017-11-22 05:28:37
5819,6925,72842,4725,2, 2017-11-22 05:28:38
5820,5981,6649,1574,1, 2017-11-22 05:28:39
5821,5802,82658,534,1, 2017-11-22 05:28:40
5822,5779,1848,1039,4, 2017-11-22 05:28:41
5823,7340,77058,3799,5, 2017-11-22 05:28:42
5824,8230,34302,3992,3, 2017-11-22 05:28:43
5825,6645,40119,1080,2, 2017-11-22 05:28:44
5826,8663,35185,4018,1, 2017-11-22 05:28:45
5827,6143,82571,4503,1, 2017-11-22 05:28:46
5828,8421,64382,1292,3, 2017-11-22 05:28:47
5829,8132,45399,2891,1, 2017-11-22 05:28:48
5830,7115,10278,3987,2, 2017-11-22 05:28:49
5831,5654,21735,1777,4, 2017-11-22 05:28:50
5832,7918,53045,1334,3, 2017-11-22 05:28:51
5833,6150,7775,4957,5, 2017-11-22 05:28:52
5834,8924,49793,3157,4, 2017-11-22 05:28:53
5835,7913,80281,148,5, 2017-11-22 05:28:54
5836,6542,44649,359,5, 2017-11-22 05:28:55
5837,6712,76605,4909,1, 2017-11-22 05:28:56
5838,7607,55385,489,1, 2017-11-22 05:28:57
5839,8363,67265,2208,2, 2017-11-22 05:28:58
5840,6078,32243,2180,3, 2017-11-22 05:28:59
5841,7573,21004,1983,4, 2017-11-22 05:29:00
5842,8136,31484,2242,4, 2017-11-22 05:29:01
5843,6057,9976,4410,5, 2017-11-22 05:29:02
5844,6369,19501,4405,5, 2017-11-22 05:29:03
5845,8750,67208,712,4, 2017-11-22 05:29:04
5846,8006,464,71,4, 2017-11-22 05:29:05
5847,8934,82804,3070,4, 2017-11-22 05:29:06
5848,7588,46556,4280,5, 2017-11-22 05:29:07
5849,8024,18099,802,5, 2017-11-22 05:29:08
5850,8578,25859,2926,5, 2017-11-22 05:29:09
5851,7094,89021,273,4, 2017-11-22 05:29:10
5852,8510,40790,3249,2, 2017-11-22 05:29:11
5853,7293,46134,1495,4, 2017-11-22 05:29:12
5854,7444,44664,1638,1, 2017-11-22 05:29:13
5855,6474,38814,1827,3, 2017-11-22 05:29:14
5856,5683,56597,1163,1, 2017-11-22 05:29:15
5857,8300,28216,4214,4, 2017-11-22 05:29:16
5858,8288,22947,4777,5, 2017-11-22 05:29:17
5859,5737,45885,3660,1, 2017-11-22 05:29:18
5860,8075,43491,4554,4, 2017-11-22 05:29:19
5861,7870,62215,3938,5, 2017-11-22 05:29:20
5862,6065,65470,1480,1, 2017-11-22 05:29:21
5863,8898,57923,1557,5, 2017-11-22 05:29:22
5864,7617,21735,3834,3, 2017-11-22 05:29:23
5865,7672,55812,1817,3, 2017-11-22 05:29:24
5866,5925,49724,1170,2, 2017-11-22 05:29:25
5867,6781,15711,4712,1, 2017-11-22 05:29:26
5868,8035,55991,2518,3, 2017-11-22 05:29:27
5869,7695,32133,4767,1, 2017-11-22 05:29:28
5870,7693,16249,2273,4, 2017-11-22 05:29:29
5871,8968,38152,3766,2, 2017-11-22 05:29:30
5872,8747,13469,547,4, 2017-11-22 05:29:31
5873,7565,77319,2115,4, 2017-11-22 05:29:32
5874,6458,33604,1619,4, 2017-11-22 05:29:33
5875,8809,33150,332,3, 2017-11-22 05:29:34
5876,6146,71703,1821,5, 2017-11-22 05:29:35
5877,7446,48591,2318,3, 2017-11-22 05:29:36
5878,6080,14381,2176,3, 2017-11-22 05:29:37
5879,6368,56938,1036,4, 2017-11-22 05:29:38
5880,8737,54631,4474,2, 2017-11-22 05:29:39
5881,7553,50724,4305,1, 2017-11-22 05:29:40
5882,8818,34303,1065,2, 2017-11-22 05:29:41
5883,7232,16378,3797,2, 2017-11-22 05:29:42
5884,8830,88197,1702,1, 2017-11-22 05:29:43
5885,8493,67775,2956,5, 2017-11-22 05:29:44
5886,7918,39038,1334,3, 2017-11-22 05:29:45
5887,8532,43942,2239,4, 2017-11-22 05:29:46
5888,5973,41787,1216,5, 2017-11-22 05:29:47
5889,7381,14044,4036,2, 2017-11-22 05:29:48
5890,8360,4677,1353,4, 2017-11-22 05:29:49
5891,5772,36522,3406,5, 2017-11-22 05:29:50
5892,5700,54272,3543,4, 2017-11-22 05:29:51
5893,7792,5184,246,1, 2017-11-22 05:29:52
