day,month,quarter,year,category,item,price
9,5,2,2020,Ebooks,Self Help,12
9,5,2,2020,Ebooks,Fiction,24
9,5,2,2020,Ebooks,Fiction,20
9,5,2,2020,Electronics,Mobile,965
9,5,2,2020,Ebooks,Technical,19
9,5,2,2020,Music,Classical,12
9,5,2,2020,Music,Pop,9
9,5,2,2020,Music,Pop,15
9,5,2,2020,Electronics,Mobile,829
9,5,2,2020,Ebooks,Technical,35
9,5,2,2020,Electronics,Mobile,1473
9,5,2,2020,Music,Classical,15
9,5,2,2020,Ebooks,Technical,37
9,5,2,2020,Ebooks,Self Help,45
9,5,2,2020,Electronics,Mobile,929
9,5,2,2020,Ebooks,Fiction,30
9,5,2,2020,Ebooks,Fiction,14
9,5,2,2020,Ebooks,Fiction,45
9,5,2,2020,Music,Pop,11
9,5,2,2020,Music,Classical,13
9,5,2,2020,Electronics,Mobile,604
9,5,2,2020,Ebooks,Technical,35
9,5,2,2020,Electronics,Mobile,1298
9,5,2,2020,Ebooks,Fiction,19
9,5,2,2020,Music,Classical,12
9,5,2,2020,Electronics,Mobile,864
9,5,2,2020,Electronics,Laptop,1134
9,5,2,2020,Ebooks,Technical,18
9,5,2,2020,Ebooks,Fiction,32
9,5,2,2020,Electronics,Mobile,1128
9,5,2,2020,Ebooks,Technical,29
9,5,2,2020,Electronics,Laptop,568
9,5,2,2020,Ebooks,Fiction,24
9,5,2,2020,Electronics,Mobile,1004
9,5,2,2020,Electronics,Mobile,717
9,5,2,2020,Ebooks,Self Help,32
9,5,2,2020,Ebooks,Fiction,43
9,5,2,2020,Electronics,Tablet,510
9,5,2,2020,Music,Classical,11
9,5,2,2020,Music,Classical,15
9,5,2,2020,Electronics,Mobile,1269
9,5,2,2020,Electronics,Tablet,576
9,5,2,2020,Ebooks,Technical,40
9,5,2,2020,Music,Classical,11
9,5,2,2020,Music,Pop,13
9,5,2,2020,Ebooks,Fiction,42
9,5,2,2020,Electronics,Mobile,1295
9,5,2,2020,Ebooks,Self Help,28
9,5,2,2020,Electronics,Laptop,1455
9,5,2,2020,Music,Pop,13
9,5,2,2020,Ebooks,Self Help,35
9,5,2,2020,Electronics,Laptop,1318
9,5,2,2020,Music,Classical,15
9,5,2,2020,Ebooks,Technical,21
9,5,2,2020,Music,Pop,10
9,5,2,2020,Ebooks,Fiction,19
9,5,2,2020,Music,Pop,13
9,5,2,2020,Electronics,Laptop,1047
9,5,2,2020,Ebooks,Fiction,22
9,5,2,2020,Music,Pop,11
9,5,2,2020,Ebooks,Technical,41
9,5,2,2020,Music,Classical,11
9,5,2,2020,Electronics,Tablet,1149
9,5,2,2020,Electronics,Tablet,616
9,5,2,2020,Ebooks,Fiction,7
9,5,2,2020,Ebooks,Technical,38
9,5,2,2020,Music,Classical,10
9,5,2,2020,Ebooks,Fiction,29
9,5,2,2020,Music,Pop,9
9,5,2,2020,Ebooks,Technical,15
9,5,2,2020,Electronics,Tablet,1211
9,5,2,2020,Electronics,Tablet,888
9,5,2,2020,Ebooks,Technical,24
9,5,2,2020,Electronics,Laptop,951
9,5,2,2020,Music,Classical,15
9,5,2,2020,Electronics,Mobile,1396
9,5,2,2020,Ebooks,Fiction,38
9,5,2,2020,Electronics,Tablet,1444
9,5,2,2020,Music,Pop,10
9,5,2,2020,Music,Classical,15
9,5,2,2020,Ebooks,Technical,22
9,5,2,2020,Music,Classical,10
9,5,2,2020,Electronics,Mobile,826
9,5,2,2020,Music,Classical,14
9,5,2,2020,Ebooks,Self Help,33
9,5,2,2020,Ebooks,Self Help,18
9,5,2,2020,Electronics,Laptop,974
9,5,2,2020,Ebooks,Technical,45
9,5,2,2020,Electronics,Tablet,514
9,5,2,2020,Electronics,Tablet,936
9,5,2,2020,Ebooks,Technical,37
9,5,2,2020,Electronics,Tablet,644
9,5,2,2020,Ebooks,Self Help,17
9,5,2,2020,Ebooks,Self Help,42
9,5,2,2020,Music,Pop,12
9,5,2,2020,Ebooks,Self Help,19
9,5,2,2020,Ebooks,Fiction,38
9,5,2,2020,Electronics,Mobile,925
9,5,2,2020,Electronics,Tablet,1194
9,5,2,2020,Electronics,Tablet,857
9,5,2,2020,Ebooks,Technical,9
9,5,2,2020,Electronics,Laptop,1092
9,5,2,2020,Electronics,Mobile,934
9,5,2,2020,Ebooks,Self Help,13
9,5,2,2020,Electronics,Tablet,1138
9,5,2,2020,Music,Classical,14
9,5,2,2020,Electronics,Mobile,966
9,5,2,2020,Ebooks,Fiction,21
9,5,2,2020,Ebooks,Self Help,37
9,5,2,2020,Music,Pop,13
9,5,2,2020,Music,Classical,15
9,5,2,2020,Music,Classical,15
9,5,2,2020,Ebooks,Technical,8
9,5,2,2020,Ebooks,Fiction,7
9,5,2,2020,Music,Pop,10
9,5,2,2020,Music,Classical,12
9,5,2,2020,Ebooks,Fiction,42
9,5,2,2020,Ebooks,Self Help,7
9,5,2,2020,Ebooks,Self Help,24
9,5,2,2020,Electronics,Laptop,1060
9,5,2,2020,Electronics,Laptop,614
9,5,2,2020,Ebooks,Technical,28
9,5,2,2020,Ebooks,Fiction,44
9,5,2,2020,Music,Pop,10
9,5,2,2020,Music,Pop,10
9,5,2,2020,Music,Classical,13
9,5,2,2020,Music,Pop,15
9,5,2,2020,Music,Classical,14
9,5,2,2020,Ebooks,Fiction,29
9,5,2,2020,Electronics,Tablet,549
9,5,2,2020,Music,Classical,14
9,5,2,2020,Music,Pop,9
9,5,2,2020,Ebooks,Self Help,29
9,5,2,2020,Ebooks,Self Help,14
9,5,2,2020,Electronics,Mobile,1463
9,5,2,2020,Music,Classical,13
9,5,2,2020,Music,Pop,14
9,5,2,2020,Electronics,Mobile,691
9,5,2,2020,Ebooks,Technical,11
9,5,2,2020,Electronics,Laptop,1231
9,5,2,2020,Music,Classical,11
9,5,2,2020,Ebooks,Fiction,13
9,5,2,2020,Music,Classical,14
9,5,2,2020,Electronics,Laptop,1158
9,5,2,2020,Ebooks,Fiction,38
9,5,2,2020,Ebooks,Self Help,35
9,5,2,2020,Ebooks,Self Help,37
9,5,2,2020,Electronics,Mobile,781
10,5,2,2020,Ebooks,Self Help,44
10,5,2,2020,Electronics,Mobile,1220
10,5,2,2020,Music,Classical,15
10,5,2,2020,Music,Classical,13
10,5,2,2020,Ebooks,Technical,11
10,5,2,2020,Music,Pop,14
10,5,2,2020,Electronics,Tablet,551
10,5,2,2020,Electronics,Laptop,988
10,5,2,2020,Ebooks,Fiction,28
10,5,2,2020,Electronics,Tablet,1227
10,5,2,2020,Electronics,Mobile,1086
10,5,2,2020,Music,Classical,14
10,5,2,2020,Ebooks,Technical,34
10,5,2,2020,Music,Classical,12
10,5,2,2020,Ebooks,Technical,28
10,5,2,2020,Ebooks,Fiction,30
10,5,2,2020,Electronics,Mobile,1076
10,5,2,2020,Electronics,Laptop,825
10,5,2,2020,Electronics,Mobile,813
10,5,2,2020,Music,Classical,9
10,5,2,2020,Music,Pop,12
10,5,2,2020,Electronics,Laptop,956
10,5,2,2020,Ebooks,Fiction,33
10,5,2,2020,Music,Classical,12
10,5,2,2020,Electronics,Mobile,678
10,5,2,2020,Music,Pop,9
10,5,2,2020,Electronics,Laptop,674
10,5,2,2020,Music,Pop,13
10,5,2,2020,Music,Pop,14
10,5,2,2020,Music,Pop,14
10,5,2,2020,Ebooks,Self Help,39
10,5,2,2020,Ebooks,Fiction,12
10,5,2,2020,Electronics,Tablet,768
10,5,2,2020,Music,Pop,10
10,5,2,2020,Electronics,Tablet,1117
10,5,2,2020,Music,Classical,15
10,5,2,2020,Electronics,Laptop,674
10,5,2,2020,Music,Classical,10
10,5,2,2020,Music,Classical,15
10,5,2,2020,Electronics,Mobile,669
10,5,2,2020,Ebooks,Self Help,37
10,5,2,2020,Ebooks,Technical,38
10,5,2,2020,Ebooks,Technical,9
10,5,2,2020,Music,Classical,15
10,5,2,2020,Music,Pop,11
10,5,2,2020,Electronics,Tablet,1372
10,5,2,2020,Music,Classical,11
10,5,2,2020,Music,Pop,15
10,5,2,2020,Electronics,Tablet,1028
10,5,2,2020,Ebooks,Fiction,41
10,5,2,2020,Ebooks,Technical,22
10,5,2,2020,Music,Pop,13
10,5,2,2020,Music,Pop,15
10,5,2,2020,Electronics,Laptop,801
10,5,2,2020,Ebooks,Self Help,22
10,5,2,2020,Ebooks,Fiction,22
10,5,2,2020,Ebooks,Technical,27
10,5,2,2020,Ebooks,Technical,40
10,5,2,2020,Electronics,Tablet,1403
10,5,2,2020,Ebooks,Fiction,42
10,5,2,2020,Electronics,Tablet,961
10,5,2,2020,Music,Classical,12
10,5,2,2020,Electronics,Tablet,1408
10,5,2,2020,Electronics,Mobile,1254
10,5,2,2020,Music,Classical,15
10,5,2,2020,Electronics,Tablet,1423
10,5,2,2020,Music,Classical,11
10,5,2,2020,Electronics,Laptop,964
10,5,2,2020,Music,Classical,14
10,5,2,2020,Ebooks,Self Help,12
10,5,2,2020,Music,Classical,11
10,5,2,2020,Music,Classical,9
10,5,2,2020,Music,Classical,13
10,5,2,2020,Music,Pop,13
10,5,2,2020,Music,Pop,11
10,5,2,2020,Ebooks,Self Help,31
10,5,2,2020,Electronics,Tablet,502
10,5,2,2020,Electronics,Mobile,1322
10,5,2,2020,Electronics,Laptop,1010
10,5,2,2020,Music,Pop,12
10,5,2,2020,Ebooks,Self Help,42
10,5,2,2020,Ebooks,Fiction,21
10,5,2,2020,Ebooks,Fiction,35
10,5,2,2020,Music,Classical,10
10,5,2,2020,Electronics,Mobile,1205
10,5,2,2020,Ebooks,Fiction,44
10,5,2,2020,Electronics,Mobile,571
10,5,2,2020,Ebooks,Fiction,41
10,5,2,2020,Ebooks,Technical,44
10,5,2,2020,Ebooks,Technical,9
10,5,2,2020,Music,Pop,15
10,5,2,2020,Music,Classical,10
10,5,2,2020,Music,Classical,13
10,5,2,2020,Ebooks,Fiction,39
10,5,2,2020,Music,Classical,9
10,5,2,2020,Music,Pop,12
10,5,2,2020,Ebooks,Fiction,45
10,5,2,2020,Electronics,Mobile,1212
10,5,2,2020,Ebooks,Technical,15
10,5,2,2020,Electronics,Tablet,743
10,5,2,2020,Music,Pop,9
10,5,2,2020,Music,Classical,11
10,5,2,2020,Music,Classical,12
10,5,2,2020,Ebooks,Self Help,16
10,5,2,2020,Electronics,Mobile,1305
10,5,2,2020,Electronics,Laptop,1429
10,5,2,2020,Electronics,Laptop,1300
10,5,2,2020,Electronics,Laptop,1302
10,5,2,2020,Music,Pop,9
10,5,2,2020,Electronics,Laptop,784
10,5,2,2020,Music,Pop,11
10,5,2,2020,Ebooks,Fiction,10
10,5,2,2020,Music,Pop,14
10,5,2,2020,Electronics,Mobile,1297
10,5,2,2020,Music,Pop,13
10,5,2,2020,Ebooks,Fiction,29
10,5,2,2020,Ebooks,Technical,30
10,5,2,2020,Music,Pop,12
10,5,2,2020,Ebooks,Self Help,8
10,5,2,2020,Music,Pop,9
10,5,2,2020,Electronics,Mobile,739
10,5,2,2020,Electronics,Mobile,999
10,5,2,2020,Electronics,Mobile,1201
10,5,2,2020,Music,Classical,12
10,5,2,2020,Music,Classical,11
10,5,2,2020,Ebooks,Technical,21
10,5,2,2020,Music,Classical,12
10,5,2,2020,Electronics,Tablet,564
10,5,2,2020,Ebooks,Technical,27
10,5,2,2020,Electronics,Mobile,1415
10,5,2,2020,Music,Pop,9
10,5,2,2020,Music,Pop,10
10,5,2,2020,Music,Classical,10
10,5,2,2020,Music,Classical,10
10,5,2,2020,Electronics,Laptop,1336
10,5,2,2020,Electronics,Mobile,1107
10,5,2,2020,Ebooks,Fiction,34
10,5,2,2020,Music,Pop,11
10,5,2,2020,Music,Pop,11
10,5,2,2020,Electronics,Laptop,653
10,5,2,2020,Ebooks,Fiction,30
10,5,2,2020,Music,Pop,12
10,5,2,2020,Ebooks,Self Help,25
10,5,2,2020,Electronics,Laptop,611
10,5,2,2020,Ebooks,Self Help,29
10,5,2,2020,Ebooks,Technical,24
10,5,2,2020,Electronics,Laptop,823
10,5,2,2020,Music,Classical,11
10,5,2,2020,Electronics,Laptop,1036
10,5,2,2020,Electronics,Tablet,1196
10,5,2,2020,Ebooks,Fiction,19
10,5,2,2020,Music,Classical,10
10,5,2,2020,Music,Pop,15
10,5,2,2020,Electronics,Mobile,1193
10,5,2,2020,Electronics,Mobile,1318
10,5,2,2020,Electronics,Laptop,889
10,5,2,2020,Electronics,Mobile,948
10,5,2,2020,Electronics,Tablet,764
10,5,2,2020,Ebooks,Technical,44
10,5,2,2020,Music,Pop,12
10,5,2,2020,Ebooks,Self Help,14
10,5,2,2020,Music,Classical,15
10,5,2,2020,Ebooks,Fiction,29
10,5,2,2020,Music,Classical,11
10,5,2,2020,Music,Classical,12
10,5,2,2020,Music,Pop,10
10,5,2,2020,Music,Pop,11
10,5,2,2020,Electronics,Mobile,1230
10,5,2,2020,Music,Pop,13
10,5,2,2020,Ebooks,Technical,14
10,5,2,2020,Electronics,Mobile,1135
10,5,2,2020,Music,Classical,11
10,5,2,2020,Ebooks,Fiction,32
10,5,2,2020,Music,Pop,9
10,5,2,2020,Music,Pop,10
10,5,2,2020,Electronics,Laptop,1374
10,5,2,2020,Ebooks,Technical,34
10,5,2,2020,Music,Classical,13
10,5,2,2020,Ebooks,Technical,11
10,5,2,2020,Electronics,Tablet,1352
10,5,2,2020,Ebooks,Fiction,13
10,5,2,2020,Music,Pop,14
10,5,2,2020,Music,Classical,14
10,5,2,2020,Music,Pop,9
10,5,2,2020,Music,Classical,12
10,5,2,2020,Ebooks,Self Help,29
10,5,2,2020,Ebooks,Self Help,7
10,5,2,2020,Electronics,Mobile,546
10,5,2,2020,Ebooks,Technical,21
10,5,2,2020,Electronics,Laptop,811
10,5,2,2020,Ebooks,Technical,44
10,5,2,2020,Music,Pop,13
10,5,2,2020,Music,Pop,12
11,5,2,2020,Electronics,Laptop,993
11,5,2,2020,Ebooks,Self Help,40
11,5,2,2020,Music,Classical,15
11,5,2,2020,Electronics,Tablet,1093
11,5,2,2020,Ebooks,Technical,23
11,5,2,2020,Music,Classical,12
11,5,2,2020,Electronics,Mobile,727
11,5,2,2020,Ebooks,Fiction,14
11,5,2,2020,Music,Classical,10
11,5,2,2020,Ebooks,Fiction,24
11,5,2,2020,Ebooks,Self Help,16
11,5,2,2020,Electronics,Tablet,959
11,5,2,2020,Electronics,Tablet,632
11,5,2,2020,Ebooks,Technical,15
11,5,2,2020,Ebooks,Fiction,32
11,5,2,2020,Ebooks,Self Help,25
11,5,2,2020,Music,Classical,12
11,5,2,2020,Electronics,Laptop,937
11,5,2,2020,Electronics,Tablet,640
11,5,2,2020,Music,Classical,12
11,5,2,2020,Electronics,Tablet,780
11,5,2,2020,Ebooks,Fiction,10
11,5,2,2020,Electronics,Tablet,618
11,5,2,2020,Music,Classical,13
11,5,2,2020,Electronics,Laptop,1196
11,5,2,2020,Music,Pop,12
11,5,2,2020,Music,Classical,14
11,5,2,2020,Electronics,Tablet,1467
11,5,2,2020,Electronics,Mobile,859
11,5,2,2020,Ebooks,Fiction,20
11,5,2,2020,Ebooks,Technical,38
11,5,2,2020,Music,Classical,9
11,5,2,2020,Electronics,Tablet,1011
11,5,2,2020,Ebooks,Technical,34
11,5,2,2020,Electronics,Tablet,1349
11,5,2,2020,Ebooks,Technical,11
11,5,2,2020,Ebooks,Self Help,10
11,5,2,2020,Music,Classical,13
11,5,2,2020,Electronics,Laptop,1019
11,5,2,2020,Music,Pop,12
11,5,2,2020,Music,Classical,11
11,5,2,2020,Ebooks,Technical,40
11,5,2,2020,Ebooks,Self Help,43
11,5,2,2020,Music,Pop,12
11,5,2,2020,Ebooks,Self Help,11
11,5,2,2020,Ebooks,Self Help,9
11,5,2,2020,Electronics,Mobile,798
11,5,2,2020,Music,Classical,12
11,5,2,2020,Electronics,Laptop,619
11,5,2,2020,Ebooks,Self Help,24
11,5,2,2020,Music,Classical,9
11,5,2,2020,Ebooks,Technical,16
11,5,2,2020,Ebooks,Technical,43
11,5,2,2020,Electronics,Laptop,616
11,5,2,2020,Music,Pop,11
11,5,2,2020,Music,Pop,12
11,5,2,2020,Ebooks,Fiction,29
11,5,2,2020,Music,Pop,11
11,5,2,2020,Electronics,Tablet,1340
11,5,2,2020,Ebooks,Self Help,7
11,5,2,2020,Music,Classical,9
11,5,2,2020,Ebooks,Technical,32
11,5,2,2020,Ebooks,Self Help,33
11,5,2,2020,Electronics,Laptop,817
11,5,2,2020,Electronics,Tablet,1423
11,5,2,2020,Electronics,Mobile,1161
11,5,2,2020,Ebooks,Self Help,24
11,5,2,2020,Electronics,Laptop,799
11,5,2,2020,Ebooks,Technical,39
11,5,2,2020,Ebooks,Fiction,25
11,5,2,2020,Music,Classical,12
11,5,2,2020,Electronics,Laptop,1080
11,5,2,2020,Ebooks,Technical,18
11,5,2,2020,Music,Classical,15
11,5,2,2020,Music,Pop,13
11,5,2,2020,Electronics,Tablet,1259
11,5,2,2020,Music,Pop,15
11,5,2,2020,Music,Classical,15
11,5,2,2020,Ebooks,Technical,27
11,5,2,2020,Music,Classical,11
11,5,2,2020,Music,Pop,10
11,5,2,2020,Music,Classical,14
11,5,2,2020,Electronics,Mobile,653
11,5,2,2020,Music,Pop,15
11,5,2,2020,Music,Pop,15
11,5,2,2020,Electronics,Tablet,518
11,5,2,2020,Electronics,Mobile,556
11,5,2,2020,Music,Pop,10
11,5,2,2020,Ebooks,Self Help,32
11,5,2,2020,Music,Classical,11
11,5,2,2020,Music,Classical,14
11,5,2,2020,Ebooks,Self Help,42
11,5,2,2020,Music,Pop,10
11,5,2,2020,Music,Classical,13
11,5,2,2020,Music,Pop,9
11,5,2,2020,Music,Pop,10
11,5,2,2020,Music,Classical,10
11,5,2,2020,Music,Pop,12
11,5,2,2020,Electronics,Mobile,1243
11,5,2,2020,Music,Pop,9
11,5,2,2020,Ebooks,Technical,12
11,5,2,2020,Ebooks,Technical,14
11,5,2,2020,Electronics,Mobile,781
11,5,2,2020,Music,Pop,11
11,5,2,2020,Music,Classical,14
11,5,2,2020,Music,Classical,9
11,5,2,2020,Ebooks,Fiction,9
11,5,2,2020,Music,Classical,13
11,5,2,2020,Ebooks,Fiction,28
11,5,2,2020,Electronics,Laptop,1420
11,5,2,2020,Ebooks,Technical,37
11,5,2,2020,Music,Pop,15
11,5,2,2020,Music,Classical,11
11,5,2,2020,Music,Pop,12
11,5,2,2020,Ebooks,Technical,22
11,5,2,2020,Ebooks,Technical,35
11,5,2,2020,Electronics,Laptop,1433
11,5,2,2020,Electronics,Tablet,1221
11,5,2,2020,Music,Classical,14
11,5,2,2020,Ebooks,Technical,7
11,5,2,2020,Music,Classical,13
11,5,2,2020,Electronics,Tablet,1417
11,5,2,2020,Ebooks,Self Help,35
11,5,2,2020,Ebooks,Self Help,7
11,5,2,2020,Electronics,Mobile,988
11,5,2,2020,Ebooks,Self Help,11
11,5,2,2020,Music,Classical,9
11,5,2,2020,Music,Classical,12
11,5,2,2020,Ebooks,Technical,23
11,5,2,2020,Ebooks,Fiction,42
11,5,2,2020,Electronics,Tablet,794
11,5,2,2020,Ebooks,Fiction,42
11,5,2,2020,Music,Classical,13
11,5,2,2020,Music,Classical,10
11,5,2,2020,Ebooks,Fiction,7
11,5,2,2020,Music,Classical,13
11,5,2,2020,Ebooks,Technical,13
11,5,2,2020,Ebooks,Technical,23
11,5,2,2020,Electronics,Tablet,845
11,5,2,2020,Electronics,Mobile,885
11,5,2,2020,Music,Classical,9
11,5,2,2020,Music,Pop,12
11,5,2,2020,Music,Classical,12
11,5,2,2020,Ebooks,Fiction,35
11,5,2,2020,Music,Classical,10
11,5,2,2020,Ebooks,Self Help,41
11,5,2,2020,Electronics,Mobile,552
11,5,2,2020,Music,Classical,14
11,5,2,2020,Electronics,Mobile,1292
11,5,2,2020,Electronics,Tablet,584
11,5,2,2020,Music,Classical,12
11,5,2,2020,Electronics,Mobile,1192
11,5,2,2020,Electronics,Laptop,1182
11,5,2,2020,Ebooks,Technical,35
11,5,2,2020,Ebooks,Self Help,34
11,5,2,2020,Music,Pop,10
11,5,2,2020,Electronics,Mobile,1366
11,5,2,2020,Ebooks,Fiction,32
11,5,2,2020,Ebooks,Technical,11
11,5,2,2020,Music,Pop,9
11,5,2,2020,Electronics,Tablet,624
11,5,2,2020,Electronics,Mobile,1364
11,5,2,2020,Ebooks,Self Help,27
11,5,2,2020,Ebooks,Fiction,17
11,5,2,2020,Electronics,Tablet,1022
11,5,2,2020,Ebooks,Fiction,19
11,5,2,2020,Music,Classical,15
11,5,2,2020,Ebooks,Technical,8
11,5,2,2020,Music,Pop,10
11,5,2,2020,Electronics,Tablet,1457
11,5,2,2020,Music,Pop,14
11,5,2,2020,Ebooks,Self Help,22
11,5,2,2020,Electronics,Laptop,1151
11,5,2,2020,Music,Pop,10
11,5,2,2020,Electronics,Tablet,1179
11,5,2,2020,Electronics,Tablet,667
11,5,2,2020,Ebooks,Fiction,26
11,5,2,2020,Music,Classical,15
11,5,2,2020,Ebooks,Fiction,30
11,5,2,2020,Music,Classical,12
11,5,2,2020,Electronics,Tablet,1010
11,5,2,2020,Electronics,Tablet,1337
11,5,2,2020,Electronics,Mobile,636
11,5,2,2020,Music,Classical,10
11,5,2,2020,Ebooks,Self Help,44
11,5,2,2020,Electronics,Laptop,841
12,5,2,2020,Electronics,Mobile,1208
12,5,2,2020,Ebooks,Technical,7
12,5,2,2020,Ebooks,Self Help,33
12,5,2,2020,Music,Classical,10
12,5,2,2020,Ebooks,Fiction,42
12,5,2,2020,Music,Classical,10
12,5,2,2020,Music,Classical,13
12,5,2,2020,Ebooks,Self Help,32
12,5,2,2020,Electronics,Tablet,1272
12,5,2,2020,Ebooks,Technical,28
12,5,2,2020,Ebooks,Self Help,23
12,5,2,2020,Ebooks,Fiction,34
12,5,2,2020,Electronics,Laptop,1417
12,5,2,2020,Music,Pop,9
12,5,2,2020,Music,Pop,11
12,5,2,2020,Ebooks,Fiction,8
12,5,2,2020,Music,Pop,12
12,5,2,2020,Music,Classical,13
12,5,2,2020,Electronics,Mobile,838
12,5,2,2020,Ebooks,Technical,10
12,5,2,2020,Ebooks,Technical,13
12,5,2,2020,Electronics,Laptop,569
12,5,2,2020,Electronics,Tablet,938
12,5,2,2020,Electronics,Laptop,602
12,5,2,2020,Electronics,Mobile,583
12,5,2,2020,Music,Classical,13
12,5,2,2020,Ebooks,Fiction,23
12,5,2,2020,Ebooks,Fiction,44
12,5,2,2020,Ebooks,Self Help,43
12,5,2,2020,Electronics,Mobile,1092
12,5,2,2020,Ebooks,Fiction,28
12,5,2,2020,Electronics,Mobile,512
12,5,2,2020,Electronics,Mobile,1182
12,5,2,2020,Ebooks,Fiction,41
12,5,2,2020,Ebooks,Self Help,44
12,5,2,2020,Ebooks,Technical,32
12,5,2,2020,Electronics,Tablet,582
12,5,2,2020,Music,Pop,13
12,5,2,2020,Electronics,Mobile,1097
12,5,2,2020,Ebooks,Technical,16
12,5,2,2020,Electronics,Tablet,619
12,5,2,2020,Ebooks,Self Help,33
12,5,2,2020,Electronics,Tablet,1340
12,5,2,2020,Ebooks,Self Help,33
12,5,2,2020,Music,Classical,14
12,5,2,2020,Electronics,Laptop,843
12,5,2,2020,Music,Pop,11
12,5,2,2020,Ebooks,Fiction,24
12,5,2,2020,Ebooks,Technical,43
12,5,2,2020,Music,Pop,9
12,5,2,2020,Music,Classical,9
12,5,2,2020,Music,Pop,11
12,5,2,2020,Electronics,Laptop,778
12,5,2,2020,Music,Pop,11
12,5,2,2020,Ebooks,Fiction,7
12,5,2,2020,Ebooks,Technical,44
12,5,2,2020,Electronics,Laptop,663
12,5,2,2020,Electronics,Laptop,1303
12,5,2,2020,Music,Classical,11
12,5,2,2020,Music,Classical,11
12,5,2,2020,Electronics,Laptop,1169
12,5,2,2020,Music,Classical,11
12,5,2,2020,Music,Classical,13
12,5,2,2020,Music,Classical,12
12,5,2,2020,Music,Pop,10
12,5,2,2020,Ebooks,Fiction,33
12,5,2,2020,Ebooks,Self Help,14
12,5,2,2020,Electronics,Tablet,937
12,5,2,2020,Ebooks,Fiction,16
12,5,2,2020,Electronics,Laptop,684
12,5,2,2020,Electronics,Laptop,967
12,5,2,2020,Ebooks,Technical,27
12,5,2,2020,Electronics,Laptop,1074
12,5,2,2020,Ebooks,Self Help,27
12,5,2,2020,Electronics,Laptop,1236
12,5,2,2020,Ebooks,Fiction,8
12,5,2,2020,Music,Classical,10
12,5,2,2020,Music,Pop,9
12,5,2,2020,Ebooks,Self Help,45
12,5,2,2020,Music,Classical,10
12,5,2,2020,Electronics,Tablet,1158
12,5,2,2020,Ebooks,Fiction,36
12,5,2,2020,Ebooks,Technical,24
12,5,2,2020,Electronics,Laptop,1079
12,5,2,2020,Music,Pop,11
12,5,2,2020,Music,Pop,15
12,5,2,2020,Electronics,Mobile,717
12,5,2,2020,Electronics,Mobile,868
12,5,2,2020,Ebooks,Fiction,19
12,5,2,2020,Music,Pop,14
12,5,2,2020,Music,Classical,14
12,5,2,2020,Ebooks,Self Help,40
12,5,2,2020,Electronics,Tablet,1489
12,5,2,2020,Ebooks,Fiction,41
12,5,2,2020,Electronics,Mobile,992
12,5,2,2020,Electronics,Tablet,788
12,5,2,2020,Music,Classical,9
12,5,2,2020,Music,Pop,9
12,5,2,2020,Music,Classical,10
12,5,2,2020,Ebooks,Technical,34
12,5,2,2020,Music,Classical,13
12,5,2,2020,Ebooks,Technical,31
12,5,2,2020,Electronics,Laptop,1260
12,5,2,2020,Ebooks,Technical,45
12,5,2,2020,Ebooks,Self Help,18
12,5,2,2020,Music,Classical,12
12,5,2,2020,Ebooks,Fiction,32
12,5,2,2020,Ebooks,Technical,11
12,5,2,2020,Electronics,Mobile,1477
12,5,2,2020,Electronics,Laptop,760
12,5,2,2020,Music,Pop,11
12,5,2,2020,Electronics,Laptop,1108
12,5,2,2020,Music,Classical,10
12,5,2,2020,Electronics,Mobile,547
12,5,2,2020,Music,Classical,9
12,5,2,2020,Ebooks,Technical,7
12,5,2,2020,Ebooks,Fiction,39
12,5,2,2020,Electronics,Mobile,704
12,5,2,2020,Music,Pop,12
12,5,2,2020,Music,Pop,11
12,5,2,2020,Electronics,Mobile,1245
12,5,2,2020,Ebooks,Self Help,7
12,5,2,2020,Electronics,Tablet,970
12,5,2,2020,Electronics,Laptop,718
12,5,2,2020,Ebooks,Self Help,12
12,5,2,2020,Ebooks,Technical,34
12,5,2,2020,Ebooks,Fiction,11
12,5,2,2020,Music,Classical,13
12,5,2,2020,Music,Classical,9
12,5,2,2020,Ebooks,Self Help,27
12,5,2,2020,Ebooks,Technical,35
12,5,2,2020,Music,Pop,14
12,5,2,2020,Ebooks,Self Help,28
12,5,2,2020,Ebooks,Technical,40
12,5,2,2020,Ebooks,Self Help,21
12,5,2,2020,Ebooks,Fiction,18
12,5,2,2020,Music,Pop,14
12,5,2,2020,Electronics,Laptop,608
12,5,2,2020,Music,Classical,10
12,5,2,2020,Music,Pop,10
12,5,2,2020,Music,Pop,14
12,5,2,2020,Music,Pop,15
12,5,2,2020,Music,Classical,15
12,5,2,2020,Music,Classical,11
12,5,2,2020,Music,Classical,14
12,5,2,2020,Electronics,Mobile,1064
12,5,2,2020,Music,Pop,15
12,5,2,2020,Electronics,Tablet,1046
12,5,2,2020,Music,Pop,9
12,5,2,2020,Ebooks,Fiction,33
12,5,2,2020,Ebooks,Self Help,13
12,5,2,2020,Electronics,Mobile,1012
12,5,2,2020,Electronics,Tablet,594
12,5,2,2020,Ebooks,Self Help,42
12,5,2,2020,Music,Pop,13
12,5,2,2020,Electronics,Laptop,937
12,5,2,2020,Ebooks,Technical,14
12,5,2,2020,Electronics,Tablet,584
12,5,2,2020,Electronics,Mobile,1290
12,5,2,2020,Music,Classical,14
12,5,2,2020,Music,Classical,10
